feature_name,feature_band,feature_min,feature_max,count,mse,mae,baseline_mse,baseline_mae,mae_delta_vs_baseline,direction_accuracy,baseline_direction_accuracy,direction_accuracy_delta_vs_baseline,pred_up_ratio,true_up_ratio,up_recall,down_recall,pred_mean,true_mean,pred_std,true_std,correlation,baseline_correlation,mean_abs_error_improvement_vs_baseline,direction_head_bce,direction_head_accuracy,direction_head_pred_up_ratio,direction_head_up_recall,direction_head_down_recall,direction_head_prob_mean,direction_head_prob_std,direction_head_eval_count,direction_head_active_ratio
h1_range_31,"(0.037, 0.161]",0.0379999999999824,0.1610000000000013,100,0.050595447421073914,0.1680840700864792,0.04995504766702652,0.16447794437408447,-0.0036061257123947144,0.53,0.5,0.030000000000000027,0.35,0.5,0.38,0.68,-0.0235111266374588,0.009029999375343323,0.054420363157987595,0.2235003262758255,0.13884139371503032,0.0,-0.0036061353888362665,0.6981580853462219,0.5,1.0,1.0,0.0,0.5376533269882202,0.01054537296295166,66,0.66
h1_range_31,"(0.161, 0.23]",0.1620000000000061,0.2299999999999897,97,0.055529069155454636,0.17755506932735443,0.04795064032077789,0.1599428504705429,-0.017612218856811523,0.3917525773195876,0.6185567010309279,-0.22680412371134023,0.44329896907216493,0.6185567010309279,0.36666666666666664,0.43243243243243246,-0.012928321957588196,0.045494843274354935,0.05135269835591316,0.2156367301940918,-0.13453284879555294,0.0,-0.01761221776226746,0.6737504005432129,0.6140350877192983,1.0,1.0,0.0,0.541101336479187,0.010381855070590973,57,0.5876288659793815
h1_range_31,"(0.23, 0.294]",0.2309999999999945,0.2930000000000063,98,0.052853506058454514,0.17774224281311035,0.04774985462427139,0.1730843335390091,-0.004657909274101257,0.5408163265306123,0.6224489795918368,-0.08163265306122447,0.3673469387755102,0.6224489795918368,0.4262295081967213,0.7297297297297297,-0.014079547487199306,0.05252040550112724,0.052755799144506454,0.21380771696567535,0.0035003913215473485,0.0,-0.004657912160726074,0.6819324493408203,0.6119402985074627,1.0,1.0,0.0,0.5395773649215698,0.011362902820110321,67,0.6836734693877551
h1_range_31,"(0.294, 1.225]",0.2939999999999827,1.2249999999999943,99,0.06027624383568764,0.18900428712368011,0.051650743931531906,0.17706254124641418,-0.01194174587726593,0.46464646464646464,0.494949494949495,-0.03030303030303033,0.40404040404040403,0.494949494949495,0.3673469387755102,0.56,-0.013229873031377792,-0.006919194478541613,0.058179695159196854,0.22681665420532227,-0.20482347109119511,0.0,-0.011941754400278583,0.7005511522293091,0.45901639344262296,1.0,1.0,0.0,0.5410026907920837,0.011030053719878197,61,0.6161616161616161
h1_recent_momentum,"(-1.0699999999999998, -0.152]",-1.0689999999999884,-0.1519999999999868,100,0.037116728723049164,0.15538813173770905,0.027229879051446915,0.13086852431297302,-0.024519607424736023,0.42,0.61,-0.19,0.21,0.61,0.19672131147540983,0.7692307692307693,-0.04418572783470154,0.034599997103214264,0.04579615220427513,0.16275711357593536,-0.15578756005172467,0.0,-0.024519603028893472,0.674042284488678,0.6111111111111112,1.0,1.0,0.0,0.5492182374000549,0.007562247104942799,54,0.54
h1_recent_momentum,"(-0.152, 0.0435]",-0.1490000000000009,0.0420000000000015,97,0.07469331473112106,0.20423230528831482,0.07136283814907074,0.20154473185539246,-0.0026875734329223633,0.5051546391752577,0.5773195876288659,-0.07216494845360821,0.30927835051546393,0.5773195876288659,0.3392857142857143,0.7317073170731707,-0.03296636417508125,0.04795875772833824,0.045908648520708084,0.26404088735580444,0.15182406393086348,0.0,-0.0026875849616396987,0.6867076754570007,0.5882352941176471,1.0,1.0,0.0,0.5424801111221313,0.008177530951797962,68,0.7010309278350515
h1_recent_momentum,"(0.0435, 0.274]",0.0450000000000159,0.2730000000000245,98,0.040599070489406586,0.15898223221302032,0.039140745997428894,0.1557554006576538,-0.003226831555366516,0.5204081632653061,0.5714285714285714,-0.05102040816326525,0.3979591836734694,0.5714285714285714,0.42857142857142855,0.6428571428571429,-0.010903100483119488,0.039408162236213684,0.04981890693306923,0.1952332854270935,0.13006560850482352,0.0,-0.003226839908759812,0.6877870559692383,0.5757575757575758,1.0,1.0,0.0,0.5384946465492249,0.009980393573641777,66,0.673469387755102
h1_recent_momentum,"(0.274, 1.183]",0.2749999999999772,1.1829999999999927,99,0.06724467128515244,0.19426067173480988,0.06018839031457901,0.18740390241146088,-0.006856769323348999,0.48484848484848486,0.47474747474747475,0.01010101010101011,0.6464646464646465,0.47474747474747475,0.6382978723404256,0.34615384615384615,0.0241424310952425,-0.022181816399097443,0.04930339753627777,0.2435435950756073,-0.1396801645580066,0.0,-0.006856781656317634,0.7050309181213379,0.4126984126984127,1.0,1.0,0.0,0.5300583243370056,0.008421668782830238,63,0.6363636363636364
h1_rsi_14_31,"(12.73, 43.268]",12.731481481479308,43.26059050064119,99,0.05003455653786659,0.16949856281280518,0.04399433359503746,0.15938250720500946,-0.010116055607795715,0.5050505050505051,0.6464646464646465,-0.14141414141414144,0.25252525252525254,0.6464646464646465,0.3125,0.8571428571428571,-0.03221079334616661,0.047969698905944824,0.04971037060022354,0.20578676462173462,0.05932047097368415,0.0,-0.010116056828392724,0.6744835376739502,0.6557377049180327,1.0,1.0,0.0,0.5399056673049927,0.01146672572940588,61,0.6161616161616161
h1_rsi_14_31,"(43.268, 54.758]",43.29028635597958,54.74108944183013,98,0.06543616205453873,0.2013421207666397,0.057340458035469055,0.19599640369415283,-0.0053457170724868774,0.5,0.5816326530612245,-0.08163265306122447,0.3877551020408163,0.5816326530612245,0.40350877192982454,0.6341463414634146,-0.018640482798218727,0.04632652923464775,0.05268753692507744,0.23627303540706635,-0.10501222321514057,0.0,-0.005345714164479656,0.6870598196983337,0.5616438356164384,1.0,1.0,0.0,0.5400338172912598,0.01109609380364418,73,0.7448979591836735
h1_rsi_14_31,"(54.758, 65.262]",54.77528089887732,65.11885019347699,98,0.04340909793972969,0.15670618414878845,0.03573092445731163,0.14004290103912354,-0.016663283109664917,0.4489795918367347,0.5204081632653061,-0.07142857142857145,0.35714285714285715,0.5204081632653061,0.3137254901960784,0.5957446808510638,-0.020952142775058746,0.0048673455603420734,0.05100943520665169,0.18900932371616364,-0.22901394170498054,0.0,-0.016663266393375033,0.686700165271759,0.5272727272727272,1.0,1.0,0.0,0.5394100546836853,0.009732036851346493,55,0.5612244897959183
h1_rsi_14_31,"(65.262, 92.239]",65.30963302752295,92.23897264098213,99,0.06032927706837654,0.18477091193199158,0.06023428216576576,0.17922209203243256,-0.005548819899559021,0.47474747474747475,0.48484848484848486,-0.01010101010101011,0.5656565656565656,0.48484848484848486,0.5416666666666666,0.4117647058823529,0.007820531725883484,0.00012120995961595327,0.056006141006946564,0.24531884491443634,0.11092306523349088,0.0,-0.005548868873956223,0.7070633172988892,0.43548387096774194,1.0,1.0,0.0,0.5396206378936768,0.011226861737668514,62,0.6262626262626263
h1_trend_consistency,"(0.483, 0.516]",0.4838709677419355,0.5161290322580645,141,0.06278995424509048,0.19463399052619934,0.053217992186546326,0.17635491490364075,-0.018279075622558594,0.425531914893617,0.574468085106383,-0.148936170212766,0.014184397163120567,0.574468085106383,0.012345679012345678,0.9833333333333333,-0.0678742304444313,0.03321276605129242,0.02622755989432335,0.2292412370443344,0.05555566985117458,0.0,-0.01827908509926118,0.6920149922370911,0.5393258426966292,1.0,1.0,0.0,0.5470957159996033,0.006992603186517954,89,0.6312056737588653
h1_trend_consistency,"(0.516, 0.548]",0.5483870967741935,0.5483870967741935,105,0.03707492724061012,0.15697619318962097,0.03429650142788887,0.15073151886463165,-0.006244674324989319,0.4666666666666667,0.5238095238095238,-0.05714285714285716,0.18095238095238095,0.5238095238095238,0.16363636363636364,0.8,-0.021411681547760963,0.02134285680949688,0.023849567398428917,0.18466731905937195,-0.06540983522831632,0.0,-0.006244682804459615,0.6832737922668457,0.5735294117647058,1.0,1.0,0.0,0.5404708981513977,0.009167028591036797,68,0.6476190476190476
h1_trend_consistency,"(0.548, 0.581]",0.5806451612903226,0.5806451612903226,89,0.04244421795010567,0.15428565442562103,0.04153610020875931,0.15404312312602997,-0.00024253129959106445,0.550561797752809,0.5842696629213483,-0.0337078651685393,0.8314606741573034,0.5842696629213483,0.8269230769230769,0.16216216216216217,0.017654821276664734,0.020157301798462868,0.022610636427998543,0.20340421795845032,-0.06016771390251672,0.0,-0.00024253110076938406,0.6883959174156189,0.5555555555555556,1.0,1.0,0.0,0.5356290340423584,0.00853720959275961,54,0.6067415730337079
h1_trend_consistency,"(0.581, 0.645]",0.6129032258064516,0.6451612903225806,59,0.0859164223074913,0.21193379163742065,0.07861091941595078,0.20425449311733246,-0.007679298520088196,0.5423728813559322,0.5423728813559322,0.0,1.0,0.5423728813559322,1.0,0.0,0.06699153780937195,0.017966100946068764,0.03579628840088844,0.28017714619636536,-0.18607132665753517,0.0,-0.0076793182672838045,0.6919993162155151,0.5,1.0,1.0,0.0,0.5278308391571045,0.010733039118349552,40,0.6779661016949152
