feature_name,feature_band,feature_min,feature_max,count,mse,mae,baseline_mse,baseline_mae,mae_delta_vs_baseline,direction_accuracy,baseline_direction_accuracy,direction_accuracy_delta_vs_baseline,pred_up_ratio,true_up_ratio,up_recall,down_recall,pred_mean,true_mean,pred_std,true_std,correlation,baseline_correlation,mean_abs_error_improvement_vs_baseline
h1_range_31,"(0.037, 0.161]",0.0379999999999824,0.1610000000000013,100,0.04942096397280693,0.16510911285877228,0.04995504766702652,0.16447794437408447,-0.0006311684846878052,0.48,0.5,-0.020000000000000018,0.5,0.5,0.48,0.48,0.002498777350410819,0.009029999375343323,0.017110029235482216,0.2235003262758255,0.11333931167837795,0.0,-0.0006311750592431088
h1_range_31,"(0.161, 0.23]",0.1620000000000061,0.2299999999999897,97,0.04945128411054611,0.16510120034217834,0.04795064032077789,0.1599428504705429,-0.005158349871635437,0.422680412371134,0.6185567010309279,-0.19587628865979384,0.5773195876288659,0.6185567010309279,0.5,0.2972972972972973,0.004674267023801804,0.045494843274354935,0.018116440623998642,0.2156367301940918,-0.12255755034409542,0.0,-0.005158355153530602
h1_range_31,"(0.23, 0.294]",0.2309999999999945,0.2930000000000063,98,0.04860736429691315,0.17244862020015717,0.04774985462427139,0.1730843335390091,0.0006357133388519287,0.5816326530612245,0.6224489795918368,-0.04081632653061229,0.5714285714285714,0.6224489795918368,0.6229508196721312,0.5135135135135135,0.004871731158345938,0.05252040550112724,0.019083410501480103,0.21380771696567535,-0.031745047216692045,0.0,0.0006357291641339775
h1_range_31,"(0.294, 1.225]",0.2939999999999827,1.2249999999999943,99,0.05540335923433304,0.1813364326953888,0.051650743931531906,0.17706254124641418,-0.004273891448974609,0.43434343434343436,0.494949494949495,-0.06060606060606061,0.5757575757575758,0.494949494949495,0.5102040816326531,0.36,0.007677161134779453,-0.006919194478541613,0.02252667024731636,0.22681665420532227,-0.31677390404093436,0.0,-0.004273886113713326
h1_recent_momentum,"(-1.0699999999999998, -0.152]",-1.0689999999999884,-0.1519999999999868,100,0.02957788296043873,0.137203648686409,0.027229879051446915,0.13086852431297302,-0.006335124373435974,0.36,0.61,-0.25,0.29,0.61,0.21311475409836064,0.5897435897435898,-0.0075500477105379105,0.034599997103214264,0.014937168918550014,0.16275711357593536,-0.22381675527110537,0.0,-0.006335114920511844
h1_recent_momentum,"(-0.152, 0.0435]",-0.1490000000000009,0.0420000000000015,97,0.07140012085437775,0.20159603655338287,0.07136283814907074,0.20154473185539246,-5.130469799041748e-05,0.5154639175257731,0.5773195876288659,-0.061855670103092786,0.36082474226804123,0.5773195876288659,0.39285714285714285,0.6829268292682927,-0.0024955617263913155,0.04795875772833824,0.014681832864880562,0.26404088735580444,0.1391245424015717,0.0,-5.1307492558223885e-05
h1_recent_momentum,"(0.0435, 0.274]",0.0450000000000159,0.2730000000000245,98,0.03898940235376358,0.15504899621009827,0.039140745997428894,0.1557554006576538,0.000706404447555542,0.6122448979591837,0.5714285714285714,0.04081632653061229,0.673469387755102,0.5714285714285714,0.75,0.42857142857142855,0.0068092066794633865,0.039408162236213684,0.014320313930511475,0.1952332854270935,0.07053445945929537,0.0,0.000706408962287245
h1_recent_momentum,"(0.274, 1.183]",0.2749999999999772,1.1829999999999927,99,0.0634622573852539,0.19099004566669464,0.06018839031457901,0.18740390241146088,-0.0035861432552337646,0.43434343434343436,0.47474747474747475,-0.04040404040404039,0.898989898989899,0.47474747474747475,0.851063829787234,0.057692307692307696,0.02293456718325615,-0.022181816399097443,0.017895100638270378,0.2435435950756073,-0.20570859150020107,0.0,-0.00358617154004128
h1_rsi_14_31,"(12.73, 43.268]",12.731481481479308,43.26059050064119,99,0.04505295678973198,0.16164588928222656,0.04399433359503746,0.15938250720500946,-0.002263382077217102,0.47474747474747475,0.6464646464646465,-0.17171717171717177,0.24242424242424243,0.6464646464646465,0.28125,0.8285714285714286,-0.007609274238348007,0.047969698905944824,0.016656240448355675,0.20578676462173462,0.09652241738134078,0.0,-0.0022633956584166954
h1_rsi_14_31,"(43.268, 54.758]",43.29028635597958,54.74108944183013,98,0.05966436117887497,0.1977793276309967,0.057340458035469055,0.19599640369415283,-0.001782923936843872,0.5,0.5816326530612245,-0.08163265306122447,0.5102040816326531,0.5816326530612245,0.5087719298245614,0.4878048780487805,0.0021605296060442924,0.04632652923464775,0.01705051399767399,0.23627303540706635,-0.19833996542893695,0.0,-0.0017829215087528743
h1_rsi_14_31,"(54.758, 65.262]",54.77528089887732,65.11885019347699,98,0.0377318412065506,0.1426447331905365,0.03573092445731163,0.14004290103912354,-0.002601832151412964,0.47959183673469385,0.5204081632653061,-0.04081632653061229,0.5918367346938775,0.5204081632653061,0.5686274509803921,0.3829787234042553,0.0045430343598127365,0.0048673455603420734,0.015262346714735031,0.18900932371616364,-0.30752812130271495,0.0,-0.0026018139188283607
h1_rsi_14_31,"(65.262, 92.239]",65.30963302752295,92.23897264098213,99,0.06042680889368057,0.1819545030593872,0.06023428216576576,0.17922209203243256,-0.002732411026954651,0.46464646464646464,0.48484848484848486,-0.02020202020202022,0.8787878787878788,0.48484848484848486,0.8541666666666666,0.09803921568627451,0.02057696133852005,0.00012120995961595327,0.017123593017458916,0.24531884491443634,0.05548849681531241,0.0,-0.0027324341505359077
h1_trend_consistency,"(0.483, 0.516]",0.4838709677419355,0.5161290322580645,141,0.05471913516521454,0.17938381433486938,0.053217992186546326,0.17635491490364075,-0.0030288994312286377,0.44680851063829785,0.574468085106383,-0.12765957446808518,0.1347517730496454,0.574468085106383,0.13580246913580246,0.8666666666666667,-0.011382772587239742,0.03321276605129242,0.011260388419032097,0.2292412370443344,-0.01007816124263651,0.0,-0.003028892567988115
h1_trend_consistency,"(0.516, 0.548]",0.5483870967741935,0.5483870967741935,105,0.035291220992803574,0.15296994149684906,0.03429650142788887,0.15073151886463165,-0.0022384226322174072,0.4380952380952381,0.5238095238095238,-0.08571428571428574,0.5904761904761905,0.5238095238095238,0.5272727272727272,0.34,0.0031161282677203417,0.02134285680949688,0.01242224220186472,0.18466731905937195,-0.153157504718018,0.0,-0.002238425392992904
h1_trend_consistency,"(0.548, 0.581]",0.5806451612903226,0.5806451612903226,89,0.042607273906469345,0.15534566342830658,0.04153610020875931,0.15404312312602997,-0.0013025403022766113,0.550561797752809,0.5842696629213483,-0.0337078651685393,0.898876404494382,0.5842696629213483,0.8846153846153846,0.08108108108108109,0.01589273288846016,0.020157301798462868,0.013362394645810127,0.20340421795845032,-0.1908144207231644,0.0,-0.0013025465703914655
h1_trend_consistency,"(0.581, 0.645]",0.6129032258064516,0.6451612903225806,59,0.08092035353183746,0.20673339068889618,0.07861091941595078,0.20425449311733246,-0.0024788975715637207,0.5254237288135594,0.5423728813559322,-0.016949152542372836,0.9830508474576272,0.5423728813559322,0.96875,0.0,0.030577532947063446,0.017966100946068764,0.013677987270057201,0.28017714619636536,-0.27072851634908124,0.0,-0.0024789162690482904
