test_row_index,dataset_row_index,timestamp_jst,future_timestamp_jst,symbol,entry_price,true_delta,pred_delta,baseline_constant_pred_delta,direction_target,direction_target_label,direction_target_active,direction_target_scaled_delta,direction_prob_up,direction_logit,error,abs_error,baseline_abs_error,abs_error_improvement_vs_baseline,true_direction,pred_direction,pred_direction_head,direction_match,direction_head_match,direction_head_agrees_with_regression,h1_range_31,h1_rsi_14_31,h1_macd_31,h1_macd_hist_31,h1_ma_gap_sma20_31,h1_ma_gap_sma50_31,h1_close_return_1_31,h1_recent_momentum,h1_trend_consistency
79,2308,2026-02-18 00:00:00,2026-02-18 02:00:00,USDJPY,153.278,0.5199999809265137,-0.0141348158940672,0.0073970584198832,1.0,UP,1.0,2.0296642780303955,0.4963898956775665,-0.0144406333565711,-0.534134796820581,0.534134796820581,0.5126029225066304,-0.02153187431395054,UP,DOWN,DOWN,False,,,0.3650000000000091,42.5588865096352,-0.0539133341864612,0.0022586109004428,0.0900499999999908,0.1253399999999658,0.0014046503727223,0.5559999999999832,0.5483870967741935
6,2235,2026-02-12 21:00:00,2026-02-12 23:00:00,USDJPY,153.115,0.5440000295639038,0.0140067413449287,0.0073970584198832,1.0,UP,1.0,1.4694759845733645,0.5112698078155518,0.045086957514286,-0.5299932882189751,0.5299932882189751,0.5366029711440206,0.00660968292504549,UP,UP,UP,True,,,0.2139999999999986,48.16191656340354,-0.1788947072318762,0.0637441831827042,0.1075000000000159,-0.5100599999999815,0.0013275609500889,0.0150000000000147,0.5483870967741935
216,2445,2026-02-25 19:00:00,2026-02-25 21:00:00,USDJPY,156.304,0.4639999866485595,-0.0574969500303268,0.0073970584198832,1.0,UP,1.0,1.4298921823501587,0.5152057409286499,0.0608418434858322,-0.5214969366788864,0.5214969366788864,0.4566029282286763,-0.0648940084502101,UP,DOWN,UP,False,,,0.3950000000000102,62.0218579234974,0.1432346758577978,0.0001637868210528,0.4895499999999799,0.992100000000022,0.0024563721371722,0.4850000000000136,0.5161290322580645
10,2239,2026-02-13 01:00:00,2026-02-13 03:00:00,USDJPY,153.024,-0.3740000128746032,0.1137851476669311,0.0073970584198832,0.0,NEUTRAL,0.0,-0.9649122953414916,0.5195062160491943,0.0780644193291664,0.4877851605415344,0.4877851605415344,0.3813970712944865,-0.1063880892470479,DOWN,UP,UP,False,,,0.4449999999999932,48.67200000000001,-0.0752335975648179,0.075486633191528,-0.0417500000000075,-0.4489199999999869,-0.0015659254619481,0.1119999999999947,0.5806451612903226
289,2518,2026-03-02 22:00:00,2026-03-03 00:00:00,USDJPY,156.963,0.5569999814033508,0.0742126852273941,0.0073970584198832,1.0,UP,1.0,2.343289852142334,0.5466046929359436,0.1869614571332931,-0.4827872961759567,0.4827872961759567,0.5496029229834676,0.06681562680751085,UP,UP,UP,True,,,0.1479999999999961,73.76033057851268,0.2453094164515619,0.056099552160634,0.4930500000000108,0.7634999999999934,0.0002995233118356,0.0769999999999981,0.6129032258064516
0,2229,2026-02-12 15:00:00,2026-02-12 17:00:00,USDJPY,152.855,0.4580000042915344,-0.0221659913659095,0.0073970584198832,1.0,UP,1.0,1.565276861190796,0.5090848207473755,0.0363432615995407,-0.480165995657444,0.480165995657444,0.4506029458716512,-0.029563049785792828,UP,DOWN,UP,False,,,0.4299999999999784,39.94537384772953,-0.3191687643878822,0.0126519355889009,-0.2766000000000019,-1.0503599999999835,0.001946800561098,-0.4120000000000061,0.5161290322580645
40,2269,2026-02-16 09:00:00,2026-02-16 11:00:00,USDJPY,152.659,0.4379999935626983,-0.0350488126277923,0.0073970584198832,1.0,UP,1.0,1.7718446254730225,0.4865479469299316,-0.053821250796318,-0.4730488061904907,0.4730488061904907,0.4306029351428151,-0.04244587104767561,UP,DOWN,DOWN,False,,,0.125,13.586097946285731,-0.116107278606421,-0.0636325258303665,-0.4340500000000133,-0.3619600000000105,0.0003014159999474,-0.1450000000000102,0.5483870967741935
281,2510,2026-03-02 14:00:00,2026-03-02 16:00:00,USDJPY,156.318,0.515999972820282,0.0606170482933521,0.0073970584198832,1.0,UP,1.0,1.7935348749160769,0.5293810963630676,0.1176599562168121,-0.4553829245269298,0.4553829245269298,0.5086029144003987,0.05321998987346893,UP,UP,UP,True,,,0.1829999999999927,54.72186287192824,0.0820919825570172,0.0268866296729848,0.1825000000000045,0.2640399999999943,0.0002111527017949,0.1950000000000216,0.5161290322580645
78,2307,2026-02-17 23:00:00,2026-02-18 01:00:00,USDJPY,153.063,0.3889999985694885,-0.0635764300823211,0.0073970584198832,1.0,UP,1.0,1.6504030227661133,0.500659167766571,0.0026366859674453,-0.4525764286518097,0.4525764286518097,0.3816029401496053,-0.07097348850220442,UP,DOWN,UP,False,,,0.1270000000000095,36.8080094228498,-0.0764056754507009,-0.0196690776386861,-0.1345000000000027,-0.0912600000000054,-0.0004440642325852,-0.0190000000000054,0.5161290322580645
20,2249,2026-02-13 11:00:00,2026-02-13 13:00:00,USDJPY,152.767,0.3889999985694885,-0.0616039857268333,0.0073970584198832,1.0,UP,1.0,1.5412043333053589,0.5017077922821045,0.0068310275673866,-0.4506039842963218,0.4506039842963218,0.3816029401496053,-0.06900104414671654,UP,DOWN,UP,False,,,0.2309999999999945,42.55774165953768,-0.1415577605958162,0.0008357547679258,-0.1953499999999906,-0.3793799999999976,-0.0001439894233222,-0.1289999999999906,0.5161290322580645
