test_row_index,dataset_row_index,timestamp_jst,future_timestamp_jst,symbol,entry_price,true_delta,pred_delta,baseline_constant_pred_delta,direction_prob_up,direction_logit,error,abs_error,baseline_abs_error,abs_error_improvement_vs_baseline,true_direction,pred_direction,pred_direction_head,direction_match,direction_head_match,direction_head_agrees_with_regression,h1_range_31,h1_rsi_14_31,h1_macd_31,h1_macd_hist_31,h1_ma_gap_sma20_31,h1_ma_gap_sma50_31,h1_close_return_1_31,h1_recent_momentum,h1_trend_consistency
20,2249,2026-02-13 11:00:00,2026-02-13 13:00:00,USDJPY,152.767,0.3889999985694885,-0.0913029760122299,0.0073970584198832,0.5227038860321045,0.0908779576420784,-0.4803029745817184,0.4803029745817184,0.3816029401496053,-0.09870003443211312,UP,DOWN,UP,False,,,0.2309999999999945,42.55774165953768,-0.1415577605958162,0.0008357547679258,-0.1953499999999906,-0.3793799999999976,-0.0001439894233222,-0.1289999999999906,0.5161290322580645
40,2269,2026-02-16 09:00:00,2026-02-16 11:00:00,USDJPY,152.659,0.4379999935626983,-0.04029431194067,0.0073970584198832,0.5125709772109985,0.050294429063797,-0.4782943055033684,0.4782943055033684,0.4306029351428151,-0.047691370360553265,UP,DOWN,UP,False,,,0.125,13.586097946285731,-0.116107278606421,-0.0636325258303665,-0.4340500000000133,-0.3619600000000105,0.0003014159999474,-0.1450000000000102,0.5483870967741935
78,2307,2026-02-17 23:00:00,2026-02-18 01:00:00,USDJPY,153.063,0.3889999985694885,-0.0887302309274673,0.0073970584198832,0.5182446837425232,0.0730112493038177,-0.4777302294969558,0.4777302294969558,0.3816029401496053,-0.09612728934735054,UP,DOWN,UP,False,,,0.1270000000000095,36.8080094228498,-0.0764056754507009,-0.0196690776386861,-0.1345000000000027,-0.0912600000000054,-0.0004440642325852,-0.0190000000000054,0.5161290322580645
144,2373,2026-02-20 17:00:00,2026-02-20 19:00:00,USDJPY,155.158,0.3899999856948852,-0.078913576900959,0.0073970584198832,0.5308419466018677,0.123524785041809,-0.4689135625958442,0.4689135625958442,0.382602927275002,-0.08631063532084221,UP,DOWN,UP,False,,,0.2319999999999993,57.0194384449241,0.140812006578102,-0.0101028036416853,0.1139499999999884,0.4635199999999884,-0.0008371541909227,0.0139999999999815,0.5161290322580645
288,2517,2026-03-02 21:00:00,2026-03-02 23:00:00,USDJPY,156.916,0.4639999866485595,-0.004463817924261,0.0073970584198832,0.5384705662727356,0.1541869640350341,-0.4684638045728206,0.4684638045728206,0.4566029282286763,-0.011860876344144289,UP,DOWN,UP,False,,,0.2220000000000084,68.70646766169239,0.2418216600877372,0.0666366838369678,0.4908000000000072,0.7343999999999937,-0.000573226500898,0.0819999999999936,0.5806451612903226
361,2590,2026-03-05 22:00:00,2026-03-06 00:00:00,USDJPY,157.346,0.4129999876022339,-0.0498313084244728,0.0073970584198832,0.5381889939308167,0.153054267168045,-0.4628312960267067,0.4628312960267067,0.4056029291823506,-0.057228366844356116,UP,DOWN,UP,False,,,0.125,58.81696428571463,0.0006683034882257,0.0563120712707406,0.2906999999999868,0.0023800000000164,0.0003496703562186,0.3089999999999975,0.5161290322580645
10,2239,2026-02-13 01:00:00,2026-02-13 03:00:00,USDJPY,153.024,-0.3740000128746032,0.0804771855473518,0.0073970584198832,0.5207785964012146,0.0831622332334518,0.4544771984219551,0.4544771984219551,0.3813970712944865,-0.07308012712746859,DOWN,UP,UP,False,,,0.4449999999999932,48.67200000000001,-0.0752335975648179,0.075486633191528,-0.0417500000000075,-0.4489199999999869,-0.0015659254619481,0.1119999999999947,0.5806451612903226
191,2420,2026-02-24 18:00:00,2026-02-24 20:00:00,USDJPY,156.093,-0.2399999946355819,0.2078628987073898,0.0073970584198832,0.499995470046997,-1.8164515495300293e-05,0.4478628933429718,0.4478628933429718,0.2473970530554652,-0.2004658402875066,DOWN,UP,DOWN,False,,,1.2249999999999943,82.69378357636155,0.1911618534298895,0.1196754600051585,1.286249999999967,1.2502800000000036,0.0072205660304309,1.1829999999999927,0.6451612903225806
386,2615,2026-03-06 23:00:00,2026-03-07 01:00:00,USDJPY,157.999,-0.3319999873638153,0.1099378764629364,0.0073970584198832,0.5136075019836426,0.0544436797499656,0.4419378638267517,0.4419378638267517,0.3393970457836985,-0.1025408180430532,DOWN,UP,UP,False,,,0.2390000000000043,68.89880952380972,0.1363103634587332,0.0292477735779304,0.3283000000000129,0.6254600000000039,0.0002848930701342,0.4629999999999938,0.6451612903225806
348,2577,2026-03-05 09:00:00,2026-03-05 11:00:00,USDJPY,157.004,-0.4379999935626983,0.0014458820223808,0.0073970584198832,0.5201878547668457,0.0807953402400016,0.4394458755850792,0.4394458755850792,0.4453970519825816,0.005951176397502422,DOWN,UP,UP,False,,,0.0379999999999824,35.1087771942978,-0.1234982679530105,-0.0213804829521279,-0.2209000000000003,-0.4188400000000172,-0.0001655734573011,0.0289999999999963,0.5806451612903226
